Date,Open
2012-01-01,-2.025435419
2012-01-02,2.909140376
2012-01-03,1.54083156
2012-01-04,0.801379084
2012-01-05,0.198072895
2012-01-06,0.097490856
2012-01-07,-0.169554459
2012-01-08,3.47347113
2012-01-09,-1.113362697
2012-01-10,-0.304139119
2012-01-11,-0.378782889
2012-01-12,0.413373251
2012-01-13,1.120268437
2012-01-14,1.125294129
2012-01-15,0.911343243
2012-01-16,-0.138245698
2012-01-17,-0.053150091
2012-01-18,0.905520225
2012-01-19,0.566500955
2012-01-20,0.901229581
2012-01-22,0.074519216
2012-01-23,0.105742546
2012-01-24,0.715557999
2012-01-25,0.904914112
2012-01-26,0.065175141
2012-01-27,-0.49431733
2012-01-28,-1.326750823
2012-01-30,0.84845465
2012-01-31,-0.720405254
2012-02-01,-0.138395188
2012-02-02,-0.879535959
2012-02-03,-0.048932541
2012-02-04,0.83428915
2012-02-06,0.89042913
2012-02-07,-0.15800288
2012-02-08,-0.118896077
2012-02-09,0.161920836
2012-02-10,0.764780843
2012-02-13,-0.108249813
2012-02-14,-0.118545803
2012-02-15,-0.034709795
2012-02-16,0.454018546
2012-02-17,0.222112003
2012-02-18,-0.690511712
2012-02-19,-1.458625052
2012-02-20,1.407195616
2012-02-21,0.962550399
2012-02-22,-0.241614306
2012-02-23,0.575780972
2012-02-24,-1.293628923
2012-02-25,-1.962181725
2012-02-27,-0.276753869
2012-02-28,-0.699998035
2012-02-29,0.041481352
2012-03-01,0.118305121
2012-03-02,-0.398212954
2012-03-03,-2.547529404
2012-03-04,-1.747897555
2012-03-05,-0.007458657
2012-03-06,-0.742559397
2012-03-07,-0.44791273
2012-03-08,-0.23548807
2012-03-09,-0.437813616
2012-03-10,-0.751576299
2012-03-11,0.459029128
2012-03-12,-0.713278758
2012-03-13,-0.86448354
2012-03-14,-0.232606825
2012-03-15,0.063157515
2012-03-16,-0.974070723
2012-03-17,-2.547529404
2012-03-19,0.362551271
2012-03-20,-0.493931536
2012-03-21,-0.075127236
2012-03-22,-0.066489402
2012-03-23,-0.547550476
2012-03-25,-0.255210503
2012-03-26,-0.231391475
2012-03-27,0.433743941
2012-03-28,0.340729805
2012-03-29,0.481135203
2012-03-30,0.755450392
2012-03-31,0.334864469
2012-04-02,0.71855362
2012-04-03,1.207021066
2012-04-04,1.307528855
2012-04-05,-0.03198566
2012-04-06,0.404439493
2012-04-08,-0.774857172
2012-04-09,-0.835885635
2012-04-10,0.63103705
2012-04-11,1.649754258
2012-04-12,-0.086927333
2012-04-13,0.719739026
2012-04-14,-1.866236307
2012-04-15,2.728717007
2012-04-16,-0.156838015
2012-04-17,-0.082072209
2012-04-18,-0.26016054
2012-04-19,-0.552245844
2012-04-20,0.611800351
2012-04-21,1.30334881
2012-04-23,0.635113831
2012-04-24,0.857692846
2012-04-25,-0.178987048
2012-04-26,0.556067873
2012-04-27,-0.09629161
2012-04-29,-0.578244247
2012-04-30,-0.451859506
2012-05-01,-0.043904979
2012-05-02,-1.39266614
2012-05-03,0.986240092
2012-05-04,1.051368628
2012-05-06,0.690924888
2012-05-07,-0.387180016
2012-05-08,-0.157762848
2012-05-09,0.280486496
2012-05-10,0.516124516
2012-05-11,0.351905649
2012-05-12,0.889725289
2012-05-14,0.26546039
2012-05-15,-0.169554459
2012-05-16,0.372534027
2012-05-17,-0.216910394
2012-05-18,0.13883675
2012-05-19,0.61021786
2012-05-21,-0.342560661
2012-05-22,0.545296905
2012-05-23,-0.027686635
2012-05-24,0.389647953
2012-05-25,0.375488812
2012-05-29,0.475224518
2012-05-30,0.208421049
2012-05-31,0.398045601
2012-06-01,0.484081644
2012-06-02,0.219568714
2012-06-04,0.220421703
2012-06-05,-0.227553848
2012-06-06,0.386434455
2012-06-07,0.361766812
2012-06-08,-0.404682007
2012-06-09,1.094460031
2012-06-11,0.368572655
2012-06-12,-1.020761399
2012-06-13,-0.614629983
2012-06-14,0.120956156
2012-06-15,0.097490856
2012-06-18,-0.066254295
2012-06-19,0.217043989
2012-06-20,-0.448312287
2012-06-21,-0.375357381
2012-06-22,0.900327725
2012-06-23,-0.344773665
2012-06-25,0.805655468
2012-06-26,-0.217055793
2012-06-27,-0.088735957
2012-06-28,1.3878492
2012-06-29,1.454159024
2012-06-30,3.02509875
2012-07-02,0.836669827
2012-07-03,0.600164389
2012-07-04,-1.50986761
2012-07-05,0.118684928
2012-07-06,1.433987424
2012-07-09,0.494154657
2012-07-10,-0.569146574
2012-07-11,0.315203804
2012-07-12,-0.237312225
2012-07-13,-0.427915373
2012-07-16,0.435748254
2012-07-17,0.942126091
2012-07-18,-0.070395183
2012-07-19,-0.103760686
2012-07-20,0.835506998
2012-07-23,0.79850059
2012-07-24,-0.689241014
2012-07-25,-0.247557386
2012-07-26,1.106209308
2012-07-27,-0.029227389
2012-07-30,1.088130068
2012-07-31,-0.082226117
2012-08-01,0.050888596
2012-08-02,0.648468922
2012-08-03,-0.913182363
2012-08-04,-4.507557238
2012-08-05,-2.365483475
2012-08-06,0.124432033
2012-08-07,0.219568714
2012-08-08,0.587073933
2012-08-09,0.85189387
2012-08-10,-0.685842067
2012-08-12,1.487822018
2012-08-13,0.44853634
2012-08-14,-0.323968416
2012-08-15,1.279308419
2012-08-16,-1.121190168
2012-08-17,-0.444375806
2012-08-18,1.464762867
2012-08-20,-0.954206124
2012-08-21,-0.436599774
2012-08-22,1.243076554
2012-08-23,-0.747343413
2012-08-24,1.216537889
2012-08-26,-1.924932327
2012-08-27,0.653767621
2012-08-28,0.108390665
2012-08-29,0.269778156
2012-08-30,0.297150904
2012-08-31,0.596900275
2012-09-01,-2.038871662
2012-09-04,1.949005038
2012-09-05,-0.734746751
2012-09-06,-0.113507911
2012-09-07,-0.230737348
2012-09-09,2.458733638
2012-09-10,0.538083605
2012-09-11,0.055539702
2012-09-12,-0.640778436
2012-09-13,-0.440890919
2012-09-14,-0.543294908
2012-09-15,-2.032024346
2012-09-16,2.640779567
2012-09-17,-0.25652324
2012-09-18,-0.929430183
2012-09-19,-0.46228282
2012-09-20,-0.612242319
2012-09-21,-0.990223498
2012-09-22,0.871123794
2012-09-23,-0.962212774
2012-09-24,-0.963729823
2012-09-25,-1.740023219
2012-09-26,-1.900720219
2012-09-27,0.158367985
2012-09-28,0.137580622
2012-09-29,-0.571030748
2012-09-30,-1.545242444
2012-10-01,-0.950469688
2012-10-02,-1.068406232
2012-10-03,0.465703508
2012-10-04,1.438280873
2012-10-05,-1.585443513
2012-10-06,2.56334212
2012-10-07,0.334864469
2012-10-08,1.231609229
2012-10-09,0.086844531
2012-10-10,-0.52800837
2012-10-11,-0.690511712
2012-10-12,0.37848989
2012-10-13,-2.136788277
2012-10-14,0.496278526
2012-10-15,0.014299169
2012-10-16,-0.850999903
2012-10-17,1.306985522
2012-10-18,-0.807216122
2012-10-19,0.060617285
2012-10-20,0.538083605
2012-10-21,-1.202412263
2012-10-22,-0.422237111
2012-10-23,-0.358187576
2012-10-24,-1.941487615
2012-10-25,-1.59651554
2012-10-26,-0.427721627
2012-10-27,2.264815149
2012-10-29,-0.691548959
2012-10-31,-1.261538292
2012-11-01,0.106954256
2012-11-02,-0.556152907
2012-11-03,0.078069378
2012-11-04,-0.472205816
2012-11-05,-1.935020706
2012-11-07,-0.366935778
2012-11-08,1.123899663
