Date,Open
27-Jan-12,-1.08371263
30-Jan-12,-0.402297575
31-Jan-12,-1.459489563
1-Feb-12,-0.36015973
4-Feb-12,0.349204578
5-Feb-12,0.181503828
6-Feb-12,0.471093068
7-Feb-12,-2.11037798
8-Feb-12,-1.233265211
10-Feb-12,-3.877856204
11-Feb-12,-1.379866097
12-Feb-12,1.175318461
13-Feb-12,-1.03347231
14-Feb-12,-0.550400412
15-Feb-12,0.736285035
18-Feb-12,-0.524146282
19-Feb-12,-0.440412386
20-Feb-12,0.058467305
21-Feb-12,-0.879908094
22-Feb-12,0.512681369
23-Feb-12,-2.634789778
25-Feb-12,-0.528247756
26-Feb-12,-1.898598369
27-Feb-12,-0.537007183
28-Feb-12,-0.236222079
29-Feb-12,-0.442571882
3-Mar-12,-0.249129513
4-Mar-12,-0.647127377
5-Mar-12,-0.256143598
6-Mar-12,-0.186541835
7-Mar-12,0.676285112
8-Mar-12,-2.75820441
9-Mar-12,0.221370441
10-Mar-12,0.481079638
11-Mar-12,-0.972467166
12-Mar-12,0.644105002
13-Mar-12,0.257385569
14-Mar-12,-0.645764474
16-Mar-12,1.194390957
17-Mar-12,3.654742831
18-Mar-12,-1.016943485
19-Mar-12,0.608592891
20-Mar-12,-0.788967184
21-Mar-12,0.353886569
24-Mar-12,-0.309157411
25-Mar-12,0.281482617
26-Mar-12,-0.363067114
27-Mar-12,-0.778005826
28-Mar-12,0.372705563
29-Mar-12,1.914085722
31-Mar-12,-0.138299642
1-Apr-12,-0.143031088
2-Apr-12,-0.521199809
3-Apr-12,-1.086740397
4-Apr-12,-0.457933807
6-Apr-12,1.77329728
7-Apr-12,-0.279867508
8-Apr-12,1.384869811
9-Apr-12,-0.155840173
10-Apr-12,0.182447563
11-Apr-12,0.308135174
13-Apr-12,-0.076790845
14-Apr-12,0.410330546
15-Apr-12,0.619676913
16-Apr-12,0.480039775
17-Apr-12,-0.009768855
18-Apr-12,0.521111413
19-Apr-12,-0.180805721
20-Apr-12,-0.609867084
21-Apr-12,0.521628422
22-Apr-12,-0.049876941
23-Apr-12,0.342595315
24-Apr-12,-0.171843042
25-Apr-12,-0.372125218
26-Apr-12,-0.030722528
27-Apr-12,0.797454188
28-Apr-12,0.684039329
29-Apr-12,0.175876796
30-Apr-12,-0.019772504
1-May-12,0.01881522
2-May-12,0.124281772
3-May-12,-0.682148608
5-May-12,0.303977897
6-May-12,0.078265301
7-May-12,-0.558017724
8-May-12,1.860736256
9-May-12,-0.655235275
10-May-12,-0.565444064
11-May-12,0.784332311
12-May-12,0.196951008
13-May-12,0.193208809
