Date,Open
27-Jan-12,-1.12034387
28-Jan-12,-1.693822956
29-Jan-12,0.426540506
30-Jan-12,-0.134075308
31-Jan-12,-0.071545116
1-Feb-12,-0.047785921
2-Feb-12,-0.608308972
3-Feb-12,0.034947551
4-Feb-12,0.033038202
5-Feb-12,0.616049434
6-Feb-12,0.538292154
7-Feb-12,0.020097494
8-Feb-12,1.636767119
9-Feb-12,1.951865518
10-Feb-12,1.486379247
11-Feb-12,0.129973904
12-Feb-12,-0.032776343
13-Feb-12,-0.023386544
14-Feb-12,0.150190485
15-Feb-12,0.290475689
16-Feb-12,0.927795722
17-Feb-12,0.254702574
18-Feb-12,0.361346913
19-Feb-12,-0.182410786
20-Feb-12,0.399622188
21-Feb-12,-0.040618107
22-Feb-12,0.074404225
23-Feb-12,-0.629351502
24-Feb-12,-0.190620397
25-Feb-12,0.057089035
26-Feb-12,0.432983214
27-Feb-12,0.345937883
28-Feb-12,0.10713705
29-Feb-12,-0.864326421
1-Mar-12,-0.182497567
2-Mar-12,0.247880529
3-Mar-12,-0.33503192
4-Mar-12,-0.040895924
5-Mar-12,0.146888942
6-Mar-12,0.138985203
7-Mar-12,-1.971601888
8-Mar-12,-0.36374132
9-Mar-12,-0.08851597
10-Mar-12,0.013189217
11-Mar-12,0.116696193
12-Mar-12,-0.160882251
13-Mar-12,-0.277589548
14-Mar-12,-2.912466013
15-Mar-12,-0.755070567
16-Mar-12,-0.748534297
17-Mar-12,0.219169323
18-Mar-12,-0.318666345
19-Mar-12,0.053258241
20-Mar-12,-0.320289342
21-Mar-12,-0.019409713
22-Mar-12,0.138209197
23-Mar-12,0.275624957
24-Mar-12,-0.034659916
25-Mar-12,0.349142063
26-Mar-12,-2.037243571
27-Mar-12,-0.64873278
28-Mar-12,-0.103803999
29-Mar-12,0.547773613
30-Mar-12,-0.190499527
31-Mar-12,0.951797358
1-Apr-12,-0.091115032
2-Apr-12,-0.965850582
3-Apr-12,0.493934091
4-Apr-12,-0.289450877
5-Apr-12,0.695430646
6-Apr-12,0.333642019
7-Apr-12,0.535824179
8-Apr-12,-0.146466969
9-Apr-12,0.404866464
10-Apr-12,-2.912466013
11-Apr-12,-0.241049014
12-Apr-12,-0.484839564
13-Apr-12,0.53200273
