Date,Open
27-Jan-12,-2.025435419
28-Jan-12,2.909140376
29-Jan-12,1.54083156
30-Jan-12,0.801379084
31-Jan-12,0.198072895
1-Feb-12,0.097490856
2-Feb-12,-0.169554459
3-Feb-12,3.47347113
4-Feb-12,-1.113362697
5-Feb-12,-0.304139119
6-Feb-12,-0.378782889
7-Feb-12,0.413373251
8-Feb-12,1.120268437
9-Feb-12,1.125294129
10-Feb-12,0.911343243
11-Feb-12,-0.138245698
12-Feb-12,-0.053150091
13-Feb-12,0.905520225
14-Feb-12,0.566500955
15-Feb-12,0.901229581
16-Feb-12,0.074519216
17-Feb-12,0.105742546
18-Feb-12,0.715557999
19-Feb-12,0.904914112
20-Feb-12,0.065175141
21-Feb-12,-0.49431733
22-Feb-12,-1.326750823
23-Feb-12,0.84845465
24-Feb-12,-0.720405254
25-Feb-12,-0.138395188
26-Feb-12,-0.879535959
27-Feb-12,-0.048932541
28-Feb-12,0.83428915
29-Feb-12,0.89042913
1-Mar-12,-0.15800288
2-Mar-12,-0.118896077
3-Mar-12,0.161920836
4-Mar-12,0.764780843
5-Mar-12,-0.108249813
6-Mar-12,-0.118545803
7-Mar-12,-0.034709795
8-Mar-12,0.454018546
9-Mar-12,0.222112003
10-Mar-12,-0.690511712
11-Mar-12,-1.458625052
12-Mar-12,1.407195616
13-Mar-12,0.962550399
14-Mar-12,-0.241614306
15-Mar-12,0.575780972
16-Mar-12,-1.293628923
17-Mar-12,-1.962181725
18-Mar-12,-0.276753869
19-Mar-12,-0.699998035
20-Mar-12,0.041481352
21-Mar-12,0.118305121
22-Mar-12,-0.398212954
23-Mar-12,-2.547529404
24-Mar-12,-1.747897555
25-Mar-12,-0.007458657
26-Mar-12,-0.742559397
27-Mar-12,-0.44791273
28-Mar-12,-0.23548807
29-Mar-12,-0.437813616
30-Mar-12,-0.751576299
31-Mar-12,0.459029128
1-Apr-12,-0.713278758
2-Apr-12,-0.86448354
3-Apr-12,-0.232606825
4-Apr-12,0.063157515
5-Apr-12,-0.974070723
6-Apr-12,-2.547529404
7-Apr-12,0.362551271
8-Apr-12,-0.493931536
9-Apr-12,-0.075127236
10-Apr-12,-0.066489402
11-Apr-12,-0.547550476
12-Apr-12,-0.255210503
13-Apr-12,-0.231391475
14-Apr-12,0.433743941
15-Apr-12,0.340729805
16-Apr-12,0.481135203
17-Apr-12,0.755450392
18-Apr-12,0.334864469
19-Apr-12,0.71855362
20-Apr-12,1.207021066
21-Apr-12,1.307528855
22-Apr-12,-0.03198566
23-Apr-12,0.404439493
24-Apr-12,-0.774857172
25-Apr-12,-0.835885635
26-Apr-12,0.63103705
27-Apr-12,1.649754258
28-Apr-12,-0.086927333
29-Apr-12,0.719739026
30-Apr-12,-1.866236307
1-May-12,2.728717007
2-May-12,-0.156838015
3-May-12,-0.082072209
4-May-12,-0.26016054
5-May-12,-0.552245844
6-May-12,0.611800351
7-May-12,1.30334881
8-May-12,0.635113831
9-May-12,0.857692846
10-May-12,-0.178987048
11-May-12,0.556067873
12-May-12,-0.09629161
13-May-12,-0.578244247
14-May-12,-0.451859506
15-May-12,-0.043904979
16-May-12,-1.39266614
17-May-12,0.986240092
18-May-12,1.051368628
19-May-12,0.690924888
20-May-12,-0.387180016
21-May-12,-0.157762848
22-May-12,0.280486496
23-May-12,0.516124516
24-May-12,0.351905649
25-May-12,0.889725289
26-May-12,0.26546039
27-May-12,-0.169554459
28-May-12,0.372534027
29-May-12,-0.216910394
30-May-12,0.13883675
31-May-12,0.61021786
1-Jun-12,-0.342560661
2-Jun-12,0.545296905
3-Jun-12,-0.027686635
4-Jun-12,0.389647953
5-Jun-12,0.375488812
6-Jun-12,0.475224518
7-Jun-12,0.208421049
8-Jun-12,0.398045601
9-Jun-12,0.484081644
10-Jun-12,0.219568714
11-Jun-12,0.220421703
12-Jun-12,-0.227553848
13-Jun-12,0.386434455
14-Jun-12,0.361766812
15-Jun-12,-0.404682007
16-Jun-12,1.094460031
17-Jun-12,0.368572655
18-Jun-12,-1.020761399
19-Jun-12,-0.614629983
20-Jun-12,0.120956156
21-Jun-12,0.097490856
22-Jun-12,-0.066254295
23-Jun-12,0.217043989
24-Jun-12,-0.448312287
25-Jun-12,-0.375357381
26-Jun-12,0.900327725
27-Jun-12,-0.344773665
28-Jun-12,0.805655468
29-Jun-12,-0.217055793
30-Jun-12,-0.088735957
1-Jul-12,1.3878492
2-Jul-12,1.454159024
3-Jul-12,3.02509875
4-Jul-12,0.836669827
5-Jul-12,0.600164389
6-Jul-12,-1.50986761
7-Jul-12,0.118684928
8-Jul-12,1.433987424
9-Jul-12,0.494154657
10-Jul-12,-0.569146574
11-Jul-12,0.315203804
12-Jul-12,-0.237312225
13-Jul-12,-0.427915373
14-Jul-12,0.435748254
15-Jul-12,0.942126091
16-Jul-12,-0.070395183
17-Jul-12,-0.103760686
18-Jul-12,0.835506998
19-Jul-12,0.79850059
20-Jul-12,-0.689241014
21-Jul-12,-0.247557386
22-Jul-12,1.106209308
23-Jul-12,-0.029227389
24-Jul-12,1.088130068
25-Jul-12,-0.082226117
26-Jul-12,0.050888596
27-Jul-12,0.648468922
28-Jul-12,-0.913182363
29-Jul-12,-4.507557238
30-Jul-12,-2.365483475
31-Jul-12,0.124432033
1-Aug-12,0.219568714
2-Aug-12,0.587073933
3-Aug-12,0.85189387
4-Aug-12,-0.685842067
5-Aug-12,1.487822018
6-Aug-12,0.44853634
7-Aug-12,-0.323968416
8-Aug-12,1.279308419
9-Aug-12,-1.121190168
10-Aug-12,-0.444375806
11-Aug-12,1.464762867
12-Aug-12,-0.954206124
13-Aug-12,-0.436599774
14-Aug-12,1.243076554
15-Aug-12,-0.747343413
16-Aug-12,1.216537889
17-Aug-12,-1.924932327
18-Aug-12,0.653767621
19-Aug-12,0.108390665
20-Aug-12,0.269778156
21-Aug-12,0.297150904
22-Aug-12,0.596900275
23-Aug-12,-2.038871662
24-Aug-12,1.949005038
25-Aug-12,-0.734746751
26-Aug-12,-0.113507911
27-Aug-12,-0.230737348
28-Aug-12,2.458733638
29-Aug-12,0.538083605
30-Aug-12,0.055539702
31-Aug-12,-0.640778436
1-Sep-12,-0.440890919
2-Sep-12,-0.543294908
3-Sep-12,-2.032024346
4-Sep-12,2.640779567
5-Sep-12,-0.25652324
6-Sep-12,-0.929430183
7-Sep-12,-0.46228282
8-Sep-12,-0.612242319
9-Sep-12,-0.990223498
10-Sep-12,0.871123794
11-Sep-12,-0.962212774
12-Sep-12,-0.963729823
13-Sep-12,-1.740023219
14-Sep-12,-1.900720219
15-Sep-12,0.158367985
16-Sep-12,0.137580622
17-Sep-12,-0.571030748
18-Sep-12,-1.545242444
19-Sep-12,-0.950469688
20-Sep-12,-1.068406232
21-Sep-12,0.465703508
22-Sep-12,1.438280873
23-Sep-12,-1.585443513
24-Sep-12,2.56334212
25-Sep-12,0.334864469
26-Sep-12,1.231609229
27-Sep-12,0.086844531
28-Sep-12,-0.52800837
29-Sep-12,-0.690511712
30-Sep-12,0.37848989
1-Oct-12,-2.136788277
2-Oct-12,0.496278526
3-Oct-12,0.014299169
4-Oct-12,-0.850999903
5-Oct-12,1.306985522
6-Oct-12,-0.807216122
7-Oct-12,0.060617285
8-Oct-12,0.538083605
9-Oct-12,-1.202412263
10-Oct-12,-0.422237111
11-Oct-12,-0.358187576
12-Oct-12,-1.941487615
13-Oct-12,-1.59651554
14-Oct-12,-0.427721627
15-Oct-12,2.264815149
16-Oct-12,-0.691548959
17-Oct-12,-1.261538292
18-Oct-12,0.106954256
19-Oct-12,-0.556152907
20-Oct-12,0.078069378
21-Oct-12,-0.472205816
22-Oct-12,-1.935020706
23-Oct-12,-0.366935778
24-Oct-12,1.123899663
25-Oct-12,0.209320202
26-Oct-12,3.073138648
27-Oct-12,0.960544846
28-Oct-12,0.076442949
29-Oct-12,0.06502334
30-Oct-12,-0.531020654
31-Oct-12,-1.241381691
1-Nov-12,-1.266767598
2-Nov-12,-3.261861799
3-Nov-12,-1.915619978
4-Nov-12,0.325786063
5-Nov-12,0.013814478
6-Nov-12,-0.508009303
7-Nov-12,-1.178392314
8-Nov-12,0.100251014
9-Nov-12,-0.537643947
10-Nov-12,0.079586763
11-Nov-12,0.126200373
12-Nov-12,-0.308452425
13-Nov-12,-0.803311573
14-Nov-12,-0.116643383
15-Nov-12,0.305057896
16-Nov-12,0.757880618
17-Nov-12,0.334864469
18-Nov-12,-1.202412263
19-Nov-12,-1.21719377
20-Nov-12,0.290422273
21-Nov-12,0.244904405
22-Nov-12,0.044886955
23-Nov-12,0.29334074
24-Nov-12,0.167223757
25-Nov-12,-0.03198566
26-Nov-12,0.426177904
27-Nov-12,-0.222838148
28-Nov-12,0.665552412
