Date,Open
27-Jan-12,0.444378356
28-Jan-12,0.511302204
29-Jan-12,0.66693906
30-Jan-12,-0.329602916
31-Jan-12,-0.04000879
1-Feb-12,0.029078979
4-Feb-12,-0.245819425
5-Feb-12,-1.58980973
6-Feb-12,-1.061792841
7-Feb-12,0.322802141
8-Feb-12,0.272520514
9-Feb-12,-2.165651712
10-Feb-12,-0.994484374
12-Feb-12,0.252353101
13-Feb-12,-0.261076813
14-Feb-12,0.288222711
15-Feb-12,0.771094528
16-Feb-12,1.063930948
17-Feb-12,-0.109950724
18-Feb-12,0.240661757
19-Feb-12,0.201151798
20-Feb-12,-0.119474293
21-Feb-12,0.852915444
22-Feb-12,-0.102085459
23-Feb-12,0.268539226
25-Feb-12,0.960773783
26-Feb-12,0.058551975
27-Feb-12,-0.353769418
28-Feb-12,-0.517379326
29-Feb-12,-0.091203093
2-Mar-12,-1.586647634
3-Mar-12,0.041573255
4-Mar-12,0.093869316
5-Mar-12,-0.228300134
6-Mar-12,0.914832494
7-Mar-12,-0.077108115
8-Mar-12,0.247662803
9-Mar-12,-0.614235238
10-Mar-12,-0.059965281
11-Mar-12,0.267313659
12-Mar-12,0.467462945
13-Mar-12,0.565848287
14-Mar-12,-0.077138932
15-Mar-12,-0.647549704
17-Mar-12,2.475641072
18-Mar-12,-0.070983247
19-Mar-12,-0.686971162
20-Mar-12,-0.03927697
21-Mar-12,0.756430251
22-Mar-12,0.103485006
23-Mar-12,1.034765965
24-Mar-12,-0.092485079
25-Mar-12,0.228028505
26-Mar-12,0.028731483
27-Mar-12,-0.382269351
28-Mar-12,0.319484062
29-Mar-12,2.351708021
31-Mar-12,-0.393490608
1-Apr-12,0.447374426
2-Apr-12,0.356862555
3-Apr-12,-0.126670244
4-Apr-12,0.789842596
6-Apr-12,1.590524616
7-Apr-12,-0.317222584
8-Apr-12,0.267909384
9-Apr-12,-0.066046018
10-Apr-12,0.099359517
11-Apr-12,0.408980618
12-Apr-12,1.048249356
13-Apr-12,-2.165651712
14-Apr-12,-0.809972106
15-Apr-12,0.93827745
16-Apr-12,-0.115000277
17-Apr-12,0.366108224
18-Apr-12,-0.324665965
19-Apr-12,2.972372739
20-Apr-12,0.822844254
21-Apr-12,0.1521559
22-Apr-12,-0.262955236
23-Apr-12,-0.496619716
24-Apr-12,0.139677092
25-Apr-12,0.541411529
26-Apr-12,1.55267329
27-Apr-12,-1.915431984
28-Apr-12,-0.221491686
29-Apr-12,0.919485595
30-Apr-12,0.763973875
1-May-12,-0.000894755
2-May-12,-0.615505381
3-May-12,4.861352316
5-May-12,-0.41106153
6-May-12,-0.054658732
7-May-12,-1.170599763
8-May-12,-0.764843719
9-May-12,-0.626112868
12-May-12,-0.282651014
13-May-12,0.022397447
14-May-12,0.40974275
15-May-12,-0.382155297
16-May-12,-0.439954384
17-May-12,1.005069618
19-May-12,-1.15120993
20-May-12,-0.025905325
21-May-12,-0.525029111
22-May-12,-1.261889007
23-May-12,-0.278139303
24-May-12,0.579665274
25-May-12,-0.994484374
26-May-12,-0.512139444
27-May-12,-0.926194733
28-May-12,-0.154406536
29-May-12,0.41436668
30-May-12,-0.030560639
31-May-12,-0.488424413
1-Jun-12,-2.316770078
2-Jun-12,-0.618554117
3-Jun-12,-0.894384601
4-Jun-12,0.525957061
5-Jun-12,-0.158630506
6-Jun-12,0.086726241
7-Jun-12,-0.08582006
8-Jun-12,0.316523841
9-Jun-12,0.204989124
10-Jun-12,-0.097219074
11-Jun-12,-1.968315298
12-Jun-12,-0.339977871
13-Jun-12,-0.499384478
14-Jun-12,-0.976685478
15-Jun-12,-0.291783971
16-Jun-12,0.1657204
17-Jun-12,0.515844547
18-Jun-12,-1.190354344
19-Jun-12,-0.973570671
20-Jun-12,0.038281811
23-Jun-12,1.543044859
24-Jun-12,-0.449204034
25-Jun-12,-0.438209795
26-Jun-12,-0.490786744
27-Jun-12,-0.798521335
28-Jun-12,-0.946089029
29-Jun-12,-2.070046215
30-Jun-12,0.050651834
1-Jul-12,-0.296465296
2-Jul-12,-0.143380167
3-Jul-12,0.360733817
4-Jul-12,-0.614340279
5-Jul-12,0.061486177
6-Jul-12,-0.693327058
7-Jul-12,-1.092595567
8-Jul-12,-0.057450017
9-Jul-12,-0.562053356
10-Jul-12,-0.042421838
11-Jul-12,0.19741159
12-Jul-12,-0.851659088
13-Jul-12,0.456962327
14-Jul-12,-0.579395774
15-Jul-12,0.074738443
16-Jul-12,-0.712066153
17-Jul-12,-0.219712135
18-Jul-12,-0.545679372
19-Jul-12,-2.027867319
20-Jul-12,-0.686282442
21-Jul-12,0.133978959
22-Jul-12,-0.010456353
23-Jul-12,-0.00329102
24-Jul-12,-0.666245423
25-Jul-12,0.440202669
26-Jul-12,-0.782827626
27-Jul-12,0.572570515
28-Jul-12,0.363935986
29-Jul-12,0.325617539
31-Jul-12,-0.891421648
1-Aug-12,0.378527436
2-Aug-12,0.879383367
3-Aug-12,-1.469281943
4-Aug-12,-0.394138091
5-Aug-12,0.461230459
6-Aug-12,0.142571295
7-Aug-12,0.451909712
8-Aug-12,-0.138367898
9-Aug-12,0.746440048
11-Aug-12,0.464611147
12-Aug-12,0.194399668
13-Aug-12,0.764459831
14-Aug-12,0.809166927
15-Aug-12,1.03210538
17-Aug-12,0.95746119
18-Aug-12,1.165078765
19-Aug-12,0.369094706
20-Aug-12,0.510389813
21-Aug-12,0.080511308
22-Aug-12,0.246461384
24-Aug-12,-2.430821675
25-Aug-12,-0.078579934
26-Aug-12,-0.640845923
27-Aug-12,-0.105986745
28-Aug-12,0.025985647
29-Aug-12,-0.403358903
31-Aug-12,-3.922402719
1-Sep-12,-0.829065258
2-Sep-12,-1.239810865
3-Sep-12,0.4251124
4-Sep-12,0.209328744
5-Sep-12,0.341636111
7-Sep-12,-2.916629241
8-Sep-12,-0.590896149
9-Sep-12,-0.111461381
10-Sep-12,0.31053066
11-Sep-12,-0.416130133
12-Sep-12,0.394574562
15-Sep-12,-1.323463963
16-Sep-12,-0.154125122
17-Sep-12,0.886363835
18-Sep-12,-1.98785073
19-Sep-12,-0.522687105
20-Sep-12,-1.49074172
22-Sep-12,0.231155864
23-Sep-12,1.207310222
24-Sep-12,-0.098509361
25-Sep-12,0.420348652
26-Sep-12,-1.071647668
27-Sep-12,-0.686282442
30-Sep-12,0.245072298
1-Oct-12,-1.563337081
2-Oct-12,-1.133909057
3-Oct-12,0.525875236
4-Oct-12,-0.262504787
6-Oct-12,0.649392162
7-Oct-12,1.046085279
8-Oct-12,0.212487883
9-Oct-12,0.600523322
10-Oct-12,0.100975771
12-Oct-12,0.048335859
13-Oct-12,0.427911289
14-Oct-12,0.340813304
15-Oct-12,-0.123110978
16-Oct-12,0.029090561
17-Oct-12,0.345265273
18-Oct-12,1.213114237
19-Oct-12,1.226695061
20-Oct-12,0.33757482
21-Oct-12,-1.092436551
22-Oct-12,1.91073693
23-Oct-12,0.129363072
24-Oct-12,0.873204547
25-Oct-12,-0.246930754
27-Oct-12,-0.129188918
28-Oct-12,-0.222416656
29-Oct-12,0.16018765
30-Oct-12,-0.817599005
31-Oct-12,0.470857197
2-Nov-12,-2.042370939
3-Nov-12,-0.858302125
4-Nov-12,-0.555773481
5-Nov-12,0.969149487
6-Nov-12,0.995363045
7-Nov-12,1.470093358
9-Nov-12,-1.462951309
10-Nov-12,0.746440048
11-Nov-12,-0.450904596
12-Nov-12,0.247662803
13-Nov-12,-0.483429535
14-Nov-12,1.48680236
16-Nov-12,-2.556040824
17-Nov-12,0.007866051
18-Nov-12,-1.302686305
19-Nov-12,-1.600260583
20-Nov-12,-0.265266974
21-Nov-12,0.146907524
24-Nov-12,-0.037066208
26-Nov-12,-1.097218351
27-Nov-12,1.608109711
28-Nov-12,0.125484392
29-Nov-12,4.861352316
1-Dec-12,-0.631733428
3-Dec-12,1.482984995
4-Dec-12,0.95746119
5-Dec-12,0.892934064
8-Dec-12,-0.822253883
9-Dec-12,-0.952557142
10-Dec-12,0.433768478
11-Dec-12,0.294395712
12-Dec-12,0.322036388
13-Dec-12,1.391226871
15-Dec-12,0.71498348
16-Dec-12,-0.088942617
17-Dec-12,-0.701692539
18-Dec-12,4.244948454
19-Dec-12,1.347850303
20-Dec-12,0.176682965
21-Dec-12,-2.102345369
22-Dec-12,0.675989416
23-Dec-12,0.331548067
24-Dec-12,0.683544301
25-Dec-12,-0.100664183
26-Dec-12,-0.545364155
27-Dec-12,0.749807407
28-Dec-12,-1.228717841
29-Dec-12,0.728529303
30-Dec-12,0.344547049
31-Dec-12,0.218631843
1-Jan-13,-0.293849001
2-Jan-13,0.567402635
3-Jan-13,-0.262504787
4-Jan-13,3.059556412
5-Jan-13,0.441406964
6-Jan-13,-0.412013146
7-Jan-13,-0.243484362
8-Jan-13,-0.587697657
9-Jan-13,0.704372624
11-Jan-13,0.034243694
12-Jan-13,-1.028203203
13-Jan-13,-0.52210423
14-Jan-13,0.302047356
15-Jan-13,-0.087134678
16-Jan-13,-0.31136007
17-Jan-13,2.519017641
19-Jan-13,2.377057963
21-Jan-13,-0.283027579
22-Jan-13,1.070468565
23-Jan-13,-0.583927558
24-Jan-13,-0.544035397
25-Jan-13,1.137138187
26-Jan-13,0.723093798
10-Jan-13,-3.015273634
12-Jan-13,-0.273715857
13-Jan-13,-0.323327264
14-Jan-13,-0.311202576
15-Jan-13,0.426186758
16-Jan-13,0.840186696
17-Jan-13,0.216519085
20-Jan-13,-4.900486053
21-Jan-13,-0.042634104
22-Jan-13,0.221869735
23-Jan-13,-0.091809283
24-Jan-13,-1.933594377
25-Jan-13,-0.58486041
26-Jan-13,0.224791592
6-Jan-13,-0.998455632
7-Jan-13,0.673522661
8-Jan-13,0.701776685
9-Jan-13,-2.199352027
10-Jan-13,-2.468389448
11-Jan-13,-2.292831101
12-Jan-13,-1.097664374
13-Jan-13,-0.524119876
14-Jan-13,-1.436372206
15-Jan-13,0.287527859
16-Jan-13,-0.192702203
17-Jan-13,-0.2958689
18-Jan-13,-0.686710732
19-Jan-13,0.262619117
20-Jan-13,-0.040527251
22-Jan-13,-0.753714663
23-Jan-13,-0.342900488
24-Jan-13,0.669993127
25-Jan-13,-0.936438685
26-Jan-13,-1.446948123
22-Jan-13,0.289875628
23-Jan-13,0.161307861
24-Jan-13,-0.732700304
25-Jan-13,0.108396993
26-Jan-13,-0.866258833
