Date,Open
2012-01-01,-0.568759461
2012-01-02,-0.635970097
2012-01-03,-0.06321797
2012-01-04,1.195098982
2012-01-05,1.798453875
2012-01-06,0.490176604
2012-01-07,0.064516148
2012-01-08,-0.042124262
2012-01-09,0.806128944
2012-01-10,-0.343503121
2012-01-11,-0.414338267
2012-01-12,-0.114311617
2012-01-13,-1.158417345
2012-01-14,-1.596027388
2012-01-15,1.193685753
2012-01-16,-1.816678829
2012-01-17,-0.571766889
2012-01-18,-1.887325199
2012-01-19,0.828290178
2012-01-20,-0.871880583
2012-01-21,-1.596027388
2012-01-22,-1.732510419
2012-01-23,-0.106722494
2012-01-24,0.595399542
2012-01-25,0.08879444
2012-01-26,-0.957135421
2012-01-27,-0.157835835
2012-01-28,2.227084475
2012-01-29,-0.178105962
2012-01-30,0.636768457
2012-01-31,0.107477342
2012-02-01,-0.376327108
2012-02-02,0.773366541
2012-02-03,0.241634461
2012-02-04,0.645706386
2012-02-05,0.112508736
2012-02-06,-0.177587112
2012-02-07,0.065828831
2012-02-08,-0.135763148
2012-02-09,1.42898908
2012-02-10,0.738152183
2012-02-11,-0.634660078
2012-02-12,-0.052423537
2012-02-13,-1.374184763
2012-02-14,-0.906087081
2012-02-15,-0.381319325
2012-02-16,0.066568736
2012-02-17,-0.472767908
2012-02-18,-1.380216676
2012-02-19,-1.406943599
2012-02-20,-1.107487091
2012-02-21,-1.016684848
2012-02-22,0.458983817
2012-02-23,0.735799706
2012-02-24,0.541774505
2012-02-25,-2.393088286
2012-02-26,-3.373257768
2012-02-27,-0.695661333
2012-02-28,0.610499851
2012-02-29,-0.200075954
2012-03-01,0.75634776
2012-03-02,-0.492225854
2012-03-03,-1.364323639
2012-03-04,0.724184129
2012-03-05,0.724184129
2012-03-06,-0.422108393
2012-03-07,0.967618774
2012-03-08,0.888913352
2012-03-09,1.261652187
2012-03-10,-2.218731215
2012-03-11,-0.973323562
2012-03-12,-0.702769486
2012-03-13,0.421359096
2012-03-14,0.614173417
2012-03-15,-0.434303254
2012-03-16,-0.630836458
2012-03-17,2.053880188
2012-03-18,0.653741274
2012-03-19,-0.024760386
2012-03-20,0.09121935
2012-03-21,0.451704855
2012-03-22,0.799589848
2012-03-23,0.210897583
2012-03-24,2.053880188
2012-03-25,0.798244688
2012-03-26,0.841830042
2012-03-27,0.844260484
2012-03-28,0.92673097
2012-03-29,0.339972086
2012-03-30,0.207559225
2012-03-31,1.322503676
2012-04-01,1.592216202
2012-04-02,0.369421412
2012-04-03,-1.109449515
2012-04-04,-0.71298096
2012-04-05,0.688498627
2012-04-06,0.043943043
2012-04-07,0.517391658
2012-04-08,-3.588679633
2012-04-09,-0.230212358
2012-04-10,-0.152076487
2012-04-11,-0.565345193
2012-04-12,-0.763587809
2012-04-13,0.152947461
2012-04-14,0.894787917
2012-04-15,0.777827894
2012-04-16,0.425503874
2012-04-17,-0.212672866
2012-04-18,-0.822259303
2012-04-19,0.505794091
2012-04-20,-0.156249755
2012-04-21,1.586681057
2012-04-22,0.010950228
2012-04-23,0.124786189
2012-04-24,0.222085973
