Date,Open
2012-01-01,0.444378356
2012-01-02,0.511302204
2012-01-03,0.66693906
2012-01-04,-0.329602916
2012-01-05,-0.04000879
2012-01-06,0.029078979
2012-01-09,-0.245819425
2012-01-10,-1.58980973
2012-01-11,-1.061792841
2012-01-12,0.322802141
2012-01-13,0.272520514
2012-01-14,-2.165651712
2012-01-15,-0.994484374
2012-01-17,0.252353101
2012-01-18,-0.261076813
2012-01-19,0.288222711
2012-01-20,0.771094528
2012-01-21,1.063930948
2012-01-22,-0.109950724
2012-01-23,0.240661757
2012-01-24,0.201151798
2012-01-25,-0.119474293
2012-01-26,0.852915444
2012-01-27,-0.102085459
2012-01-28,0.268539226
2012-01-30,0.960773783
2012-01-31,0.058551975
2012-02-01,-0.353769418
2012-02-02,-0.517379326
2012-02-03,-0.091203093
2012-02-05,-1.586647634
2012-02-06,0.041573255
2012-02-07,0.093869316
2012-02-08,-0.228300134
2012-02-09,0.914832494
2012-02-10,-0.077108115
2012-02-11,0.247662803
2012-02-12,-0.614235238
2012-02-13,-0.059965281
2012-02-14,0.267313659
2012-02-15,0.467462945
2012-02-16,0.565848287
2012-02-17,-0.077138932
2012-02-18,-0.647549704
2012-02-20,2.475641072
2012-02-21,-0.070983247
2012-02-22,-0.686971162
2012-02-23,-0.03927697
2012-02-24,0.756430251
2012-02-25,0.103485006
2012-02-26,1.034765965
2012-02-27,-0.092485079
2012-02-28,0.228028505
2012-02-29,0.028731483
2012-03-01,-0.382269351
2012-03-02,0.319484062
2012-03-03,2.351708021
2012-03-05,-0.393490608
2012-03-06,0.447374426
2012-03-07,0.356862555
2012-03-08,-0.126670244
2012-03-09,0.789842596
2012-03-11,1.590524616
2012-03-12,-0.317222584
2012-03-13,0.267909384
2012-03-14,-0.066046018
2012-03-15,0.099359517
2012-03-16,0.408980618
2012-03-17,1.048249356
2012-03-18,-2.165651712
2012-03-19,-0.809972106
2012-03-20,0.93827745
2012-03-21,-0.115000277
2012-03-22,0.366108224
2012-03-23,-0.324665965
2012-03-24,2.972372739
2012-03-25,0.822844254
2012-03-26,0.1521559
2012-03-27,-0.262955236
2012-03-28,-0.496619716
2012-03-29,0.139677092
2012-03-30,0.541411529
2012-03-31,1.55267329
2012-04-01,-1.915431984
2012-04-02,-0.221491686
2012-04-03,0.919485595
2012-04-04,0.763973875
2012-04-05,-0.000894755
2012-04-06,-0.615505381
2012-04-07,4.861352316
2012-04-09,-0.41106153
2012-04-10,-0.054658732
2012-04-11,-1.170599763
2012-04-12,-0.764843719
2012-04-13,-0.626112868
2012-04-16,-0.282651014
2012-04-17,0.022397447
2012-04-18,0.40974275
2012-04-19,-0.382155297
2012-04-20,-0.439954384
2012-04-21,1.005069618
2012-04-23,-1.15120993
2012-04-24,-0.025905325
2012-04-25,-0.525029111
2012-04-26,-1.261889007
2012-04-27,-0.278139303
2012-04-28,0.579665274
2012-04-29,-0.994484374
2012-04-30,-0.512139444
2012-05-01,-0.926194733
2012-05-02,-0.154406536
2012-05-03,0.41436668
2012-05-04,-0.030560639
2012-05-05,-0.488424413
2012-05-06,-2.316770078
2012-05-07,-0.618554117
2012-05-08,-0.894384601
2012-05-09,0.525957061
2012-05-10,-0.158630506
2012-05-11,0.086726241
2012-05-12,-0.08582006
2012-05-13,0.316523841
2012-05-14,0.204989124
2012-05-15,-0.097219074
2012-05-16,-1.968315298
2012-05-17,-0.339977871
2012-05-18,-0.499384478
2012-05-19,-0.976685478
2012-05-20,-0.291783971
2012-05-21,0.1657204
2012-05-22,0.515844547
2012-05-23,-1.190354344
2012-05-24,-0.973570671
2012-05-25,0.038281811
2012-05-28,1.543044859
2012-05-29,-0.449204034
2012-05-30,-0.438209795
2012-05-31,-0.490786744
2012-06-01,-0.798521335
2012-06-02,-0.946089029
2012-06-03,-2.070046215
2012-06-04,0.050651834
2012-06-05,-0.296465296
2012-06-06,-0.143380167
2012-06-07,0.360733817
2012-06-08,-0.614340279
2012-06-09,0.061486177
2012-06-10,-0.693327058
2012-06-11,-1.092595567
2012-06-12,-0.057450017
2012-06-13,-0.562053356
2012-06-14,-0.042421838
2012-06-15,0.19741159
2012-06-16,-0.851659088
2012-06-17,0.456962327
2012-06-18,-0.579395774
2012-06-19,0.074738443
2012-06-20,-0.712066153
2012-06-21,-0.219712135
2012-06-22,-0.545679372
2012-06-23,-2.027867319
2012-06-24,-0.686282442
2012-06-25,0.133978959
2012-06-26,-0.010456353
2012-06-27,-0.00329102
2012-06-28,-0.666245423
2012-06-29,0.440202669
2012-06-30,-0.782827626
2012-07-01,0.572570515
2012-07-02,0.363935986
2012-07-03,0.325617539
2012-07-05,-0.891421648
2012-07-06,0.378527436
2012-07-07,0.879383367
2012-07-08,-1.469281943
2012-07-09,-0.394138091
2012-07-10,0.461230459
2012-07-11,0.142571295
2012-07-12,0.451909712
2012-07-13,-0.138367898
2012-07-14,0.746440048
2012-07-16,0.464611147
2012-07-17,0.194399668
2012-07-18,0.764459831
2012-07-19,0.809166927
2012-07-20,1.03210538
2012-07-22,0.95746119
2012-07-23,1.165078765
2012-07-24,0.369094706
2012-07-25,0.510389813
2012-07-26,0.080511308
2012-07-27,0.246461384
2012-07-29,-2.430821675
2012-07-30,-0.078579934
2012-07-31,-0.640845923
2012-08-01,-0.105986745
2012-08-02,0.025985647
2012-08-03,-0.403358903
2012-08-05,-3.922402719
2012-08-06,-0.829065258
2012-08-07,-1.239810865
2012-08-08,0.4251124
2012-08-09,0.209328744
2012-08-10,0.341636111
2012-08-12,-2.916629241
2012-08-13,-0.590896149
2012-08-14,-0.111461381
2012-08-15,0.31053066
