Date,Open
2012-01-01,-1.09369002
2012-01-02,-0.87330675
2012-01-03,0.27251122
2012-01-04,-0.06957599
2012-01-05,0.42478417
2012-01-06,-0.05797509
2012-01-07,-0.58868303
2012-01-08,-0.58579135
2012-01-09,0.61662295
2012-01-10,0.80106016
2012-01-11,0.33856384
2012-01-12,-0.18812757
2012-01-13,0.42917353
2012-01-15,0.02218392
2012-01-16,-0.60256309
2012-01-17,-0.57342249
2012-01-18,-0.61593994
2012-01-19,0.78752724
2012-01-20,0.37434317
2012-01-21,0.1130308
2012-01-22,0.1130308
2012-01-23,-0.37869791
2012-01-24,0.06529357
2012-01-25,-0.33918478
2012-01-26,0.68170469
2012-01-27,0.83481654
2012-01-28,2.01382706
2012-01-29,3.02013096
2012-01-30,-0.25035672
2012-01-31,-1.16567364
2012-02-01,-0.54334287
2012-02-02,-0.15256805
2012-02-03,0.72405727
2012-02-04,-0.05797509
2012-02-06,-1.08112369
2012-02-07,0.07139736
2012-02-08,-0.31061696
2012-02-09,-0.17735476
2012-02-10,-0.01292085
2012-02-11,-2.1581412
2012-02-12,1.15128086
2012-02-13,0.04737357
2012-02-14,-1.2471071
2012-02-15,-0.75980315
2012-02-16,-0.42345946
2012-02-17,-0.0968127
2012-02-18,1.41498363
2012-02-20,2.29335592
2012-02-21,0.53563387
2012-02-22,-0.17596483
2012-02-23,0.35957346
2012-02-24,0.25669563
2012-02-25,0.95455979
2012-02-26,0.64159447
2012-02-27,0.39363892
2012-02-28,-0.2889339
2012-02-29,-0.10990633
2012-03-01,-1.63572771
2012-03-02,0.01278597
2012-03-05,-0.80720234
2012-03-06,-0.40228647
2012-03-07,-0.293503
2012-03-08,-0.76775189
2012-03-09,0.08143189
2012-03-10,-1.72387315
2012-03-11,-1.90483872
2012-03-12,-0.28257827
2012-03-13,-1.61338169
2012-03-14,-0.26813111
2012-03-15,-0.25252692
2012-03-16,-1.37899561
2012-03-18,-0.77173881
2012-03-19,-0.37112805
2012-03-20,-0.6367123
2012-03-21,-0.50841452
2012-03-22,-0.30872466
2012-03-23,-0.03550716
2012-03-24,3.02013096
2012-03-26,-0.66363207
2012-03-27,-0.31152096
2012-03-28,0.55308679
2012-03-29,0.4270694
2012-03-30,0.43858378
2012-03-31,-0.4529533
2012-04-01,-1.1549597
2012-04-02,0.21685581
2012-04-03,-0.10500171
2012-04-04,0.26095846
2012-04-05,0.10023956
2012-04-06,0.06746497
2012-04-09,-0.09575185
2012-04-10,0.81340052
2012-04-11,0.08796959
2012-04-12,0.58578738
2012-04-13,-1.3126557
2012-04-14,2.33160724
2012-04-15,-0.46838923
2012-04-16,0.26489424
2012-04-17,0.04088379
2012-04-18,-0.42667866
2012-04-19,0.57116129
2012-04-20,-0.43297278
2012-04-21,0.27714129
2012-04-22,0.08796959
2012-04-23,-0.39626531
2012-04-24,-0.33421538
2012-04-25,-0.38426288
2012-04-26,-0.30320122
2012-04-27,-1.54583137
2012-04-28,-1.49088653
2012-04-29,0.83980584
2012-04-30,-0.04266699
2012-05-01,-0.58868303
2012-05-02,-0.34313651
2012-05-03,-0.65097325
2012-05-04,-0.9613323
2012-05-07,0.46312924
2012-05-08,-0.7211928
2012-05-09,0.00275384
2012-05-10,-0.18361207
2012-05-11,0.12185356
2012-05-14,0.89718282
2012-05-15,-0.2945525
2012-05-16,0.07208573
2012-05-17,0.3488628
2012-05-18,-0.16330952
2012-05-19,2.05109758
2012-05-21,1.00934288
2012-05-22,-0.05835794
2012-05-23,0.53705073
2012-05-24,-0.01184963
2012-05-25,-0.22864033
2012-05-27,-3.37218587
2012-05-28,1.4989739
2012-05-29,0.20466765
2012-05-30,0.57882442
2012-05-31,0.38058692
2012-06-01,0.24045941
2012-06-02,1.48107794
2012-06-03,1.21572397
2012-06-04,-0.09461921
2012-06-05,-0.91819259
2012-06-06,0.78373091
2012-06-07,-0.21638565
2012-06-08,-0.72978395
2012-06-11,-0.28738111
2012-06-12,-0.39866046
2012-06-13,-0.96073547
2012-06-14,0.52664899
2012-06-15,-0.33670623
2012-06-18,0.79476875
2012-06-19,-0.45911125
2012-06-20,0.53102466
2012-06-21,-0.36536936
2012-06-22,-0.2550897
2012-06-23,0.26603607
2012-06-24,-0.90445426
2012-06-25,0.35573366
2012-06-26,0.36106444
2012-06-27,-0.63440657
2012-06-28,0.34132197
2012-06-29,-0.53820863
2012-07-01,0.99017309
2012-07-02,0.45228712
2012-07-03,-0.80656211
2012-07-04,1.89237659
2012-07-05,-1.79203075
2012-07-06,-0.05249803
2012-07-08,0.31842375
2012-07-09,-0.01566189
2012-07-10,0.43416396
2012-07-11,0.38989748
2012-07-12,-0.21779141
2012-07-13,0.2182956
2012-07-14,-0.81592978
2012-07-15,-0.01336486
2012-07-16,0.95982374
2012-07-17,-0.1428759
2012-07-18,-0.13350076
2012-07-19,-1.03419261
2012-07-20,-0.2917553
2012-07-22,-0.43205048
2012-07-23,0.05643239
2012-07-24,-0.1550998
2012-07-25,-0.27092582
2012-07-26,-0.56247795
2012-07-27,0.0680988
2012-07-30,-1.11972686
2012-07-31,0.2354766
2012-08-01,-0.74304138
2012-08-02,0.24063253
2012-08-03,-0.10500171
2012-08-04,-2.52547859
2012-08-05,-3.80523464
2012-08-06,0.790253
2012-08-07,0.84282987
2012-08-08,0.3235108
2012-08-09,0.25010937
2012-08-10,-0.33740392
2012-08-11,1.29232615
2012-08-13,0.67614948
2012-08-14,0.1681417
2012-08-15,0.88430227
2012-08-16,0.93205037
2012-08-17,1.17454455
2012-08-20,-1.50749558
2012-08-21,-0.28577716
2012-08-22,0.60108411
2012-08-23,0.47942152
2012-08-24,-0.29997791
2012-08-25,3.02013096
2012-08-26,-0.15125103
2012-08-27,-1.32415662
2012-08-28,0.26603607
2012-08-29,1.48352088
2012-08-30,0.91248335
2012-08-31,0.73979093
2012-09-03,-1.31471662
2012-09-04,0.76462222
2012-09-05,0.70316421
2012-09-06,0.73078959
2012-09-07,-0.13250131
2012-09-09,-1.77658431
2012-09-10,-0.35937298
2012-09-11,0.2448326
2012-09-12,-0.25544301
2012-09-13,0.64398136
